"","sim_id","grid_size","habitat_percent","spatial_ac","frag_factor","n_pop","species","niche_breadth","sim_steps_pre","sim_steps_post","patches","birth_rate","death_rate","dispersal","dispersal_distance","cc_inter","cc_intra","edge_effects","immigrants","n_samples"
"1",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,1
"2",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,2
"3",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,3
"4",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,4
"5",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,5
"6",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,6
"7",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,7
"8",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,8
"9",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,9
"10",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,10
"11",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,11
"12",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,12
"13",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,13
"14",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,14
"15",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,15
"16",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,16
"17",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,17
"18",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,18
"19",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,19
"20",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,20
"21",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,21
"22",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,22
"23",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,23
"24",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,24
"25",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,25
"26",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,26
"27",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,27
"28",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,28
"29",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,29
"30",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,30
"31",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,31
"32",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,32
"33",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,33
"34",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,34
"35",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,35
"36",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,36
"37",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,37
"38",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,38
"39",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,39
"40",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,40
"41",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,41
"42",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,42
"43",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,43
"44",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,45
"45",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,48
"46",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,49
"47",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,50
"48",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,51
"49",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,52
"50",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,53
"51",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,54
"52",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,55
"53",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,56
"54",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,57
"55",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,58
"56",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,59
"57",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,60
"58",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,61
"59",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,62
"60",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,63
"61",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,64
"62",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,65
"63",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,66
"64",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,67
"65",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,68
"66",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,69
"67",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,70
"68",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,71
"69",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,72
"70",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,73
"71",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,74
"72",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,75
"73",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,76
"74",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,77
"75",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,78
"76",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,79
"77",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,80
"78",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,81
"79",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,82
"80",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,83
"81",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,84
"82",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,85
"83",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,86
"84",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,87
"85",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,88
"86",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,89
"87",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,90
"88",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,91
"89",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,92
"90",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,93
"91",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,94
"92",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,95
"93",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,96
"94",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,97
"95",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,98
"96",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,99
"97",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,100
"98",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,101
"99",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,102
"100",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,103
"101",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,104
"102",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,105
"103",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,106
"104",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,107
"105",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,108
"106",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,109
"107",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,110
"108",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,111
"109",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,112
"110",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,113
"111",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,114
"112",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,115
"113",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,116
"114",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,117
"115",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,118
"116",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,119
"117",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,120
"118",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,121
"119",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,122
"120",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,123
"121",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,124
"122",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,125
"123",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,126
"124",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,127
"125",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,128
"126",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,129
"127",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,130
"128",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,131
"129",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,132
"130",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,133
"131",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,134
"132",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,135
"133",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,136
"134",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,137
"135",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,138
"136",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,139
"137",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,140
"138",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,141
"139",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,142
"140",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,143
"141",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,144
"142",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,145
"143",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,146
"144",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,147
"145",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,148
"146",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,149
"147",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,150
"148",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,151
"149",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,152
"150",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,153
"151",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,154
"152",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,155
"153",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,156
"154",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,157
"155",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,158
"156",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,159
"157",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,160
"158",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,161
"159",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,162
"160",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,163
"161",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,164
"162",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,165
"163",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,166
"164",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,167
"165",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,168
"166",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,169
"167",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,170
"168",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,171
"169",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,172
"170",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,173
"171",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,174
"172",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,175
"173",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,176
"174",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,177
"175",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,178
"176",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,179
"177",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,180
"178",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,181
"179",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,182
"180",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,183
"181",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,184
"182",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,185
"183",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,186
"184",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,187
"185",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,188
"186",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,189
"187",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,190
"188",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,191
"189",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,192
"190",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,193
"191",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,194
"192",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,195
"193",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,196
"194",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,197
"195",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,198
"196",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,199
"197",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,200
"198",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,201
"199",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,202
"200",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,203
"201",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,204
"202",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,205
"203",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,206
"204",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,207
"205",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,208
"206",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,209
"207",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,210
"208",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,211
"209",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,212
"210",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,213
"211",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,214
"212",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,215
"213",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,216
"214",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,217
"215",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,218
"216",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,219
"217",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,220
"218",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,221
"219",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,222
"220",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,223
"221",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,224
"222",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,225
"223",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,226
"224",1,50,0.15,0.9,0.1,5000,1000,0.1,40,60,1,0.85,0.25,1,3,60,60,1,50,227
